Unnamed: 0,year,Observed Max Temp,Observed Min Temp,Max Observed Precipitation,month,0,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4,Max Wind Speed,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,Shape__Area,Shape__Length,Damage Inspection Date,Damage,Structure Type,# Units in Structure (if multi unit),Latitude,Longitude,Fuel Moisture Date,PERCENT
1180,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08731547,-118.4723068,12/15/17,62.0
1181,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08731547,-118.4723068,12/28/17,62.0
1182,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08710107,-118.4723511,12/15/17,62.0
1183,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08710107,-118.4723511,12/28/17,62.0
1184,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08784842,-118.4741077,12/15/17,62.0
1185,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08784842,-118.4741077,12/28/17,62.0
1186,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08741018,-118.4739436,12/15/17,62.0
1187,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08741018,-118.4739436,12/28/17,62.0
1188,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08717248,-118.4739214,12/15/17,62.0
1189,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08717248,-118.4739214,12/28/17,62.0
1190,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.09463028,-118.4659735,12/15/17,62.0
1191,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.09463028,-118.4659735,12/28/17,62.0
1192,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08693611,-118.4738665,12/15/17,62.0
1193,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08693611,-118.4738665,12/28/17,62.0
1194,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.0953669,-118.466089,12/15/17,62.0
1195,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.0953669,-118.466089,12/28/17,62.0
1196,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.10106286,-118.4669132,12/15/17,62.0
1197,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.10106286,-118.4669132,12/28/17,62.0
1198,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08498864,-118.4666538,12/15/17,62.0
1199,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08498864,-118.4666538,12/28/17,62.0
1200,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08577218,-118.4655723,12/15/17,62.0
1201,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08577218,-118.4655723,12/28/17,62.0
1202,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.0859954,-118.4652771,12/15/17,62.0
1203,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.0859954,-118.4652771,12/28/17,62.0
1204,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08620901,-118.4648008,12/15/17,62.0
1205,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08620901,-118.4648008,12/28/17,62.0
1206,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08676467,-118.4643045,12/15/17,62.0
1207,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08676467,-118.4643045,12/28/17,62.0
1208,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08711203,-118.4643064,12/15/17,62.0
1209,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08711203,-118.4643064,12/28/17,62.0
1210,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08740858,-118.4642347,12/15/17,62.0
1211,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08740858,-118.4642347,12/28/17,62.0
1212,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08771078,-118.4651962,12/15/17,62.0
1213,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08771078,-118.4651962,12/28/17,62.0
1214,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.0880508,-118.4652256,12/15/17,62.0
1215,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.0880508,-118.4652256,12/28/17,62.0
1216,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.10647717,-118.4747303,12/15/17,62.0
1217,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.10647717,-118.4747303,12/28/17,62.0
1218,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08897068,-118.4657559,12/15/17,62.0
1219,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08897068,-118.4657559,12/28/17,62.0
1220,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08639039,-118.4675132,12/15/17,62.0
1221,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Multi Story,1.0,34.08639039,-118.4675132,12/28/17,62.0
1222,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08726496,-118.4686147,12/15/17,62.0
1223,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,No Damage,Single Family Residence Single Story,1.0,34.08726496,-118.4686147,12/28/17,62.0
1224,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26261721,-118.3410768,12/15/17,62.0
1225,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26261721,-118.3410768,12/28/17,62.0
1226,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31919148,-118.4013696,12/15/17,62.0
1227,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31919148,-118.4013696,12/28/17,62.0
1228,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31913226,-118.4022651,12/15/17,62.0
1229,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31913226,-118.4022651,12/28/17,62.0
1230,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.26301067,-118.3465158,12/15/17,62.0
1231,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.26301067,-118.3465158,12/28/17,62.0
1232,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31860018,-118.4017587,12/15/17,62.0
1233,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31860018,-118.4017587,12/28/17,62.0
1234,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.09130956,-118.4669053,12/15/17,62.0
1235,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.09130956,-118.4669053,12/28/17,62.0
1236,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.27810814,-118.3254782,12/15/17,62.0
1237,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.27810814,-118.3254782,12/28/17,62.0
1238,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Utility Misc Structure,1.0,34.08578377,-118.4663768,12/15/17,62.0
1239,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Utility Misc Structure,1.0,34.08578377,-118.4663768,12/28/17,62.0
1240,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Utility Misc Structure,1.0,34.0856573,-118.4665017,12/15/17,62.0
1241,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Utility Misc Structure,1.0,34.0856573,-118.4665017,12/28/17,62.0
1242,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31840819,-118.4017421,12/15/17,62.0
1243,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31840819,-118.4017421,12/28/17,62.0
1244,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31792684,-118.4033469,12/15/17,62.0
1245,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31792684,-118.4033469,12/28/17,62.0
1246,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.26447868,-118.3474756,12/15/17,62.0
1247,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.26447868,-118.3474756,12/28/17,62.0
1248,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26347587,-118.3496206,12/15/17,62.0
1249,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26347587,-118.3496206,12/28/17,62.0
1250,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.27935895,-118.3598839,12/15/17,62.0
1251,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.27935895,-118.3598839,12/28/17,62.0
1252,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.09258874,-118.4662229,12/15/17,62.0
1253,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.09258874,-118.4662229,12/28/17,62.0
1254,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.08777928,-118.4724131,12/15/17,62.0
1255,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.08777928,-118.4724131,12/28/17,62.0
1256,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.27886124,-118.3594925,12/15/17,62.0
1257,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.27886124,-118.3594925,12/28/17,62.0
1258,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.08994927,-118.4665354,12/15/17,62.0
1259,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/6/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.08994927,-118.4665354,12/28/17,62.0
1260,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.26278977,-118.3409683,12/15/17,62.0
1261,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.26278977,-118.3409683,12/28/17,62.0
1262,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31702757,-118.4043389,12/15/17,62.0
1263,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Mobile Home Double Wide,1.0,34.31702757,-118.4043389,12/28/17,62.0
1264,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.26328422,-118.3496964,12/15/17,62.0
1265,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Multi Story,1.0,34.26328422,-118.3496964,12/28/17,62.0
1266,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.26449635,-118.3537665,12/15/17,62.0
1267,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Utility Misc Structure,1.0,34.26449635,-118.3537665,12/28/17,62.0
1268,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26546837,-118.3564841,12/15/17,62.0
1269,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26546837,-118.3564841,12/28/17,62.0
1270,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26549401,-118.3567279,12/15/17,62.0
1271,2017,,,,12/1/17,0.0,100.0,100.0,100.0,99.7,90.3,0.0,0.0,0.0,0.0,0.0,,362189,12/5/17,12/5/17,14.0,15619.15,92857036.05,71990.64767,12/5/17,Destroyed (>50%),Single Family Residence Single Story,1.0,34.26549401,-118.3567279,12/28/17,62.0
