Incident Start Date,* Damage,Hazard Type,If Affected 1-9% - Where did fire start?,If Affected 1-9% - What started fire?,Structure Defense Actions Taken,* Structure Type,Structure Category,# Units in Structure (if multi unit),# of Damaged Outbuildings < 120 SQFT,# of Non Damaged Outbuildings < 120 SQFT,* City,State,Zip Code,* CAL FIRE Unit,County,Latitude,Longitude,x,y
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09515333,-118.4691891,-13187929.8,4041585.96
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09498879,-118.4688025,-13187886.77,4041563.843
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09433725,-118.4687863,-13187884.96,4041476.259
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09391503,-118.4687735,-13187883.54,4041419.502
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0902117,-118.4696832,-13187984.81,4040921.695
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08941663,-118.4674248,-13187733.4,4040814.824
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0895406,-118.4653917,-13187507.08,4040831.487
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08736504,-118.4680276,-13187800.51,4040539.058
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08762455,-118.471861,-13188227.24,4040573.939
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08785123,-118.4718751,-13188228.81,4040604.408
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08808507,-118.471986,-13188241.16,4040635.84
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08834388,-118.4720045,-13188243.22,4040670.628
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.0886288,-118.4720615,-13188249.56,4040708.926
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08752639,-118.4723049,-13188276.66,4040560.745
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.09357163,-118.4686364,-13187868.28,4041373.341
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.09319471,-118.4685702,-13187860.92,4041322.673
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.09275253,-118.4685828,-13187862.31,4041263.235
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.09227469,-118.469117,-13187921.78,4041199.002
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.09165759,-118.4689703,-13187905.45,4041116.052
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.0912494,-118.4687773,-13187883.96,4041061.182
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08982852,-118.4661442,-13187590.84,4040870.189
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.0907613,-118.4689507,-13187903.27,4040995.571
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08962057,-118.469414,-13187954.84,4040842.236
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09019854,-118.4657454,-13187546.46,4040919.926
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08867026,-118.4672633,-13187715.42,4040714.498
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.0885946,-118.4678235,-13187777.79,4040704.329
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08842156,-118.4667426,-13187657.46,4040681.07
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08772617,-118.4672921,-13187718.63,4040587.598
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.0862326,-118.4678448,-13187780.16,4040386.843
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08609264,-118.4682814,-13187828.76,4040368.03
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09037441,-118.4658493,-13187558.02,4040943.567
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08626946,-118.4687278,-13187878.45,4040391.798
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08670144,-118.4682898,-13187829.69,4040449.862
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08683963,-118.4678138,-13187776.7,4040468.436
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09058143,-118.46591,-13187564.78,4040971.394
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08727317,-118.4691698,-13187927.65,4040526.709
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08724682,-118.4696331,-13187979.23,4040523.168
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08905661,-118.4649416,-13187456.98,4040766.431
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09081637,-118.4658995,-13187563.61,4041002.974
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08821212,-118.4693933,-13187952.53,4040652.917
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08879325,-118.4694055,-13187953.9,4040731.031
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08917975,-118.4693138,-13187943.68,4040782.982
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09313516,-118.4661172,-13187587.84,4041314.67
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08732358,-118.4703076,-13188054.31,4040533.485
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09360329,-118.4660331,-13187578.48,4041377.597
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08712135,-118.4718594,-13188227.06,4040506.303
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08731547,-118.4723068,-13188276.86,4040532.395
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08710107,-118.4723511,-13188281.8,4040503.577
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08784842,-118.4741077,-13188477.35,4040604.031
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08741018,-118.4739436,-13188459.08,4040545.125
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08717248,-118.4739214,-13188456.6,4040513.175
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09463028,-118.4659735,-13187571.84,4041515.649
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08693611,-118.4738665,-13188450.49,4040481.404
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0953669,-118.466089,-13187584.71,4041614.67
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.10106286,-118.4669132,-13187676.46,4042380.385
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08498864,-118.4666538,-13187647.58,4040219.641
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08577218,-118.4655723,-13187527.19,4040324.957
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0859954,-118.4652771,-13187494.33,4040354.96
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08620901,-118.4648008,-13187441.3,4040383.673
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08676467,-118.4643045,-13187386.06,4040458.361
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08711203,-118.4643064,-13187386.27,4040505.049
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08740858,-118.4642347,-13187378.29,4040544.91
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08771078,-118.4651962,-13187485.31,4040585.53
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0880508,-118.4652256,-13187488.59,4040631.235
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.10647717,-118.4747303,-13188546.65,4043108.285
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08897068,-118.4657559,-13187547.62,4040754.88
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08639039,-118.4675132,-13187743.25,4040408.052
12/6/2017 12:00:00 AM,No Damage,Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles ,CA,0,LAC,Los Angeles,34.08726496,-118.4686147,-13187865.87,4040525.606
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26261721,-118.3410768,-13173668.41,4064119.848
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31919148,-118.4013696,-13180380.17,4071742.594
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31913226,-118.4022651,-13180479.86,4071734.613
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26301067,-118.3465158,-13174273.88,4064172.844
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31860018,-118.4017587,-13180423.48,4071662.897
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09130956,-118.4669053,-13187675.57,4041069.269
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27810814,-118.3254782,-13171931.98,4066206.566
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08578377,-118.4663768,-13187616.74,4040326.515
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0856573,-118.4665017,-13187630.65,4040309.516
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31840819,-118.4017421,-13180421.64,4071637.02
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31792684,-118.4033469,-13180600.28,4071572.142
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26447868,-118.3474756,-13174380.72,4064370.578
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26347587,-118.3496206,-13174619.5,4064235.504
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27935895,-118.3598839,-13175762,4066375.074
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.09258874,-118.4662229,-13187599.61,4041241.218
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08777928,-118.4724131,-13188288.7,4040594.738
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27886124,-118.3594925,-13175718.43,4066308.023
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08994927,-118.4665354,-13187634.4,4040886.419
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26278977,-118.3409683,-13173656.33,4064143.091
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31702757,-118.4043389,-13180710.71,4071450.937
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26328422,-118.3496964,-13174627.93,4064209.69
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26449635,-118.3537665,-13175081.02,4064372.959
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26546837,-118.3564841,-13175383.54,4064503.886
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26549401,-118.3567279,-13175410.68,4064507.341
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27803197,-118.3257285,-13171959.84,4066196.305
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31807376,-118.4038766,-13180659.25,4071591.944
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31912997,-118.4017141,-13180418.52,4071734.303
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31912162,-118.4024347,-13180498.74,4071733.177
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26427259,-118.3479942,-13174438.46,4064342.819
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26546604,-118.3570599,-13175447.63,4064503.574
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31836263,-118.4020695,-13180458.09,4071630.879
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26494807,-118.348509,-13174495.76,4064433.804
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26454808,-118.3476323,-13174398.17,4064379.926
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26474647,-118.3542483,-13175134.65,4064406.649
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27943514,-118.3601696,-13175793.8,4066385.339
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27410165,-118.3382465,-13173353.35,4065666.832
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26333582,-118.346599,-13174283.13,4064216.641
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27942295,-118.3597445,-13175746.49,4066383.697
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.30577908,-118.4130352,-13181678.79,4069934.959
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.0909096,-118.4665401,-13187634.92,4041015.506
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26381796,-118.3461931,-13174237.96,4064281.582
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26367371,-118.3464187,-13174263.06,4064262.152
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26515974,-118.3531638,-13175013.93,4064462.315
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26501991,-118.3538388,-13175089.07,4064443.48
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.30593044,-118.4130143,-13181676.45,4069955.357
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26261977,-118.3413442,-13173698.17,4064120.193
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31716418,-118.4042975,-13180706.11,4071469.349
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26272059,-118.3413086,-13173694.21,4064133.772
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26539375,-118.3536035,-13175062.88,4064493.836
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31914125,-118.4020935,-13180460.76,4071735.824
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31861988,-118.4025698,-13180513.78,4071665.552
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26329031,-118.3496002,-13174617.22,4064210.511
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27962822,-118.3597364,-13175745.59,4066411.35
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.27959514,-118.3596256,-13175733.25,4066406.895
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26454551,-118.3478918,-13174427.05,4064379.581
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26547802,-118.3561825,-13175349.96,4064505.187
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.28515279,-118.3709065,-13176989.03,4067155.648
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.30574694,-118.412843,-13181657.39,4069930.629
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08973515,-118.4667267,-13187655.69,4040857.638
12/6/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Single Family Residence Single Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.08800366,-118.4723223,-13188278.59,4040624.897
12/5/2017 12:00:00 AM,Major (26-50%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26499177,-118.3408682,-13173645.19,4064439.691
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31928461,-118.3976101,-13179961.67,4071755.147
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26484716,-118.3679002,-13176654.38,4064420.211
12/5/2017 12:00:00 AM,Destroyed (>50%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31622832,-118.4047136,-13180752.43,4071343.215
12/5/2017 12:00:00 AM,Affected (1-9%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31797936,-118.4039663,-13180669.24,4071579.221
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Mobile Home Double Wide,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.31867087,-118.4034211,-13180608.55,4071672.424
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Single Family Residence Multi Story,Single Residence,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26353274,-118.3451848,-13174125.71,4064243.165
12/5/2017 12:00:00 AM,Minor (10-25%),Fire,,,,Utility Misc Structure,Other Minor Structure,,,,Los Angeles,CA,0,LAC,Los Angeles,34.26391066,-118.3468592,-13174312.11,4064294.068
